"","Ho2017s013","Ho2017s040","Ho2017s047","Ho2017s024","Ho2017s033","Ho2017s026","Ho2017s039","Ho2017s031","Ho2017s034","Ho2017s044","Ho2017s022","Ho2017s045","Ho2017s027","Ho2017s005","Ho2017s030","Ho2017s023","Ho2017s028","Ho2017s042","Ho2017s006","Ho2017s043","Ho2017s029","Ho2017s007","Ho2017s032","Ho2017s001","Ho2017s037","Ho2017s041","Ho2017s025","Ho2017s036","Ho2017s002","Ho2017s038","Ho2017s008","taxonomy"
"99fd2fdd93b313781ff54b91667fd09f",0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,4,"D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Micrococcales; D_4__Demequinaceae; D_5__Demequina"
"aed8bb29ee02f42523dad76f342572f3",0,0,0,36,0,0,0,0,0,0,0,0,2,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,187,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Rhodocyclaceae"
"95e2bc5bd53cca44652780f9611cd19e",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,2,0,0,0,0,0,"D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae"
"fda135a219ccd6033f277945cbd8890a",5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Bacteroidetes BD2-2; D_5__uncultured prokaryote; D_6__uncultured prokaryote"
"a0415c3aa78675d97daab05da2aeaf49",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,"D_0__Archaea; D_1__Euryarchaeota; D_2__Methanomicrobia; D_3__Methanosarcinales; D_4__Methanosarcinaceae; D_5__Methanosarcina"
"835c6def066a0fe25e49249bd87dbee0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Cyanobacteria; D_2__Melainabacteria; D_3__Vampirovibrionales; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"68c89ee0ab749c6a80adb8abed8f2d39",0,98,0,0,2,0,105,3,68,2,0,0,0,0,0,0,0,135,2,0,10,2,2,2,70,107,0,29,3,36,2,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Caulobacterales; D_4__Hyphomonadaceae; D_5__SWB02"
"314c84a3245872ac69a46edd1e824088",0,0,8,0,0,0,0,0,0,12,0,4,0,0,4,0,0,0,0,3,0,0,0,0,0,2,0,0,3,0,0,"D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__PeM15"
"5d2930fcb18460978ff33de64c879ee2",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Bdellovibrionales; D_4__Bacteriovoracaceae; D_5__Peredibacter"
"8d392df85806ce176e9f0c5f75355131",0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Pirellula"
"b56e4429ae310825a9c71ae0f1f8db3b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Actinobacteria; D_2__Thermoleophilia; D_3__Gaiellales; D_4__uncultured; D_5__metagenome; D_6__metagenome"
"201bec705935614df9ecbc82dc81f5a6",0,3,0,0,0,5,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Oligoflexales; D_4__0319-6G20; D_5__uncultured bacterium; D_6__uncultured bacterium"
"1814c59c1680c9012cd6d0884033cf0d",0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Micavibrionales; D_4__uncultured"
"a81ef3cbc8bdd221e5179f48e613d4e6",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Xanthomonadales; D_4__Rhodanobacteraceae; D_5__uncultured; D_6__metagenome"
"9c76ad4eec2b0328d13c375ecbe44ac1",0,0,0,0,12,0,0,8,0,0,0,0,10,3,5,0,0,1,0,0,1,0,5,0,0,0,9,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Rhodocyclaceae; D_5__Candidatus Accumulibacter"
"1fa81ea58c40b21e339e6525a7189263",21,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,0,0,4,0,0,2,0,11,0,0,0,0,3,0,0,"D_0__Bacteria; D_1__Epsilonbacteraeota; D_2__Campylobacteria; D_3__Campylobacterales; D_4__Thiovulaceae; D_5__Sulfurimonas; D_6__uncultured Campylobacterales bacterium"
"d603bf9bfbfc1f20e71788bb5851e07b",0,3,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__SAR324 clade(Marine group B)"
"17505715ddcbd5c4061bff4c211d4f8d",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Verrucomicrobiales; D_4__Rubritaleaceae; D_5__Luteolibacter"
"054ff923988f3149da9b52e9ddc29eee",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Bacillales; D_4__Planococcaceae; D_5__Sporosarcina; D_6__Sporosarcina sp. AB_64"
"b4636919ecad5531ba53e72297b86538",0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__SAR324 clade(Marine group B); D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"b6413a77f749e134cf87c56e3f833700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfovibrionales; D_4__Desulfovibrionaceae; D_5__Desulfovibrio; D_6__metagenome"
"2985511e17f05644eb24d1a30013635f",0,51,0,0,0,0,34,0,75,2,0,0,0,0,0,0,0,51,0,0,0,0,0,0,36,59,0,31,0,4,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Chitinophagaceae; D_5__Ferruginibacter"
"41362f2d3f8ac3ff0d2b7e3a84aa26a7",4,0,2,7,19,0,0,9,0,4,0,0,0,0,11,0,7,2,0,0,22,0,17,0,0,2,0,0,16,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Syntrophobacterales; D_4__Syntrophobacteraceae; D_5__Desulforhabdus"
"1e485107584f9ae9bd3dda564a292647",0,3,0,9,0,0,3,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,3,0,0,3,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__Brocadiae; D_3__Brocadiales; D_4__Brocadiaceae; D_5__Candidatus Brocadia; Ambiguous_taxa"
"4ff52c4ef6b38d7f387026362f0a4f88",0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Acetobacterales; D_4__Acetobacteraceae; D_5__Roseomonas; D_6__bacterium EM0302"
"1f66407d5f3499c6ef3c862148bad1d4",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,"D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 17; D_3__metagenome; D_4__metagenome; D_5__metagenome; D_6__metagenome"
"3f9cc5ea2b49c223cf7ca7340582af3d",0,0,0,0,0,9,0,0,0,0,0,0,0,11,0,0,0,0,13,0,0,3,0,0,0,0,0,0,2,0,12,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Saprospiraceae; D_5__uncultured; D_6__uncultured Saprospiraceae bacterium"
"82471ab9e22427be02dc97af59fc0f32",0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Halomonadaceae; D_5__Halomonas; D_6__Candidatus Halomonas phosphatis"
"2c21c6375af9ee83c93e7d8a1fe3149b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__uncultured; D_6__uncultured anaerobic bacterium"
"412c54c7a4b4a57c3202459e4bebd580",0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__SAR324 clade(Marine group B); D_4__uncultured bacterium zdt-33i5; D_5__uncultured bacterium zdt-33i5; D_6__uncultured bacterium zdt-33i5"
"807cbaafbafa5b3d54102961a6cee883",0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Beggiatoales; D_4__Beggiatoaceae; D_5__uncultured; D_6__uncultured proteobacterium"
"2bb7c24ad279bdf0d10ff02e2928727a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__Flavobacterium"
"009c82ab8e17ac86c8269a54de618851",3,22,0,6,0,0,10,0,9,2,0,0,0,0,0,0,0,21,0,0,3,0,0,4,12,31,0,8,3,22,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales"
"a672359ce6fddda9bb3858e469897eda",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Xanthomonadales; D_4__Xanthomonadaceae; D_5__Silanimonas"
"0c9f6af637c9689b8d6aa4e787b546aa",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales"
"9fb2b4c1ee0dfcbd4eac3a03657f2c3f",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__OM190"
"687105f12799294923ac516ee777548f",0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,8,0,"D_0__Bacteria; D_1__Patescibacteria; D_2__Gracilibacteria; D_3__Candidatus Abawacabacteria; D_4__Candidatus Abawacabacteria bacterium RBG_16_42_10; D_5__Candidatus Abawacabacteria bacterium RBG_16_42_10; D_6__Candidatus Abawacabacteria bacterium RBG_16_42_10"
"bd3dcd7c52beee41389ee0a37f38aa6e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Ardenticatenales; D_4__uncultured; D_5__uncultured bacterium; D_6__uncultured bacterium"
"35de82583a357277906b9e7211915a97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria"
"0bd5459d5964ed4243960fca79a17858",0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__uncultured"
"444ad6e2e38c1b401af5d72b545dac3f",7,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodospirillales; D_4__Magnetospirillaceae; D_5__Magnetospirillum"
"c10a35341dac93cb57d34c345e53ee3d",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,32,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__SBR1031; D_4__A4b"
"ac3318178c02c34d849bb2d0be082da1",0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"D_0__Bacteria; D_1__Epsilonbacteraeota; D_2__Campylobacteria; D_3__Campylobacterales; D_4__Arcobacteraceae; D_5__Arcobacter"
"e69c06089fcb4639b20d6dd7064fa3c9",0,0,0,0,3,0,0,7,0,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,"D_0__Bacteria; D_1__Fusobacteria; D_2__Fusobacteriia; D_3__Fusobacteriales; D_4__Leptotrichiaceae; D_5__Hypnocyclicus"
"84ffb6d4e74bc8d2597f1b0d45489b7a",0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__SB-5"
"ced8fa00aec979fdc47e2089bcf72b87",0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__P3OB-42"
"2b9da66afa4666e75750455d4dab7b73",0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfobacterales; D_4__Desulfobulbaceae; D_5__uncultured"
"570874b648e7d97752fc4bf37547bc04",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Bdellovibrionales; D_4__Bacteriovoracaceae; D_5__Bacteriovorax; D_6__uncultured bacterium"
"40ee4774b9bd64bb0cf518a2f457dc25",0,0,5,0,12,2,0,11,0,4,0,0,0,0,4,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae"
"2cfeadc20cd309274eef485481ee0f08",0,0,2,0,0,0,0,2,0,4,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,2,0,2,0,"D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__Microtrichales; D_4__Ilumatobacteraceae; D_5__Ilumatobacter"
"3c24ad02ffc0bee31267f8ed8465d96a",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Midichloriaceae"
"9a421517f10f98e6ca64242bf21253cf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__Hydrogenophaga"
"e9f80b1b5f38fb0a1973efafeaaf37d5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Opitutales; D_4__Opitutaceae; D_5__Lacunisphaera"
"4791db78ac6d0106a02c84503fbf9bd9",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Verrucomicrobiales; D_4__Rubritaleaceae; D_5__Luteolibacter"
"67ce934f0d5966111e4266713f7af951",0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,6,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Chitinophagaceae; D_5__uncultured; D_6__Terrimonas sp. 16-45A"
"fd94d496489534e73942a43b1e1e2446",0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__SBR1031"
"397b44c31dcc50f736f74b0ac965524a",2,0,0,0,2,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Verrucomicrobiales; D_4__Rubritaleaceae; D_5__uncultured"
"abb8f26e77142682fd80ced13ccda33d",0,0,0,3,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfarculales; D_4__Desulfarculaceae; D_5__uncultured"
"fca99e5c3e00de52f6e78b3787abbebe",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,"D_0__Bacteria; D_1__Spirochaetes; D_2__Leptospirae; D_3__Leptospirales; D_4__Leptospiraceae; D_5__RBG-16-49-21"
"8d9b275557fe2f4c8c7f72adf235da1f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Bdellovibrionales; D_4__Bacteriovoracaceae; D_5__Bacteriovorax; D_6__Bacteriovorax sp. F2"
"463797ee1f265ef2153b2d2a5377ac5e",2,12,2,0,0,0,8,2,3,0,0,0,0,0,5,0,0,12,0,0,3,0,0,0,9,13,0,3,0,8,0,"D_0__Bacteria; D_1__Chloroflexi; D_2__JG30-KF-CM66"
"218f02681f985cc45ac7ee7f74ad64bd",0,2,0,0,3,0,3,0,1,0,0,0,0,2,0,0,0,4,0,0,0,5,0,2,0,1,0,0,0,3,2,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__Flavobacterium"
"475935a9c2b4195d2ae0c6e9460e3fcb",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,"D_0__Bacteria; D_1__Spirochaetes; D_2__Spirochaetia; D_3__Spirochaetales; D_4__Spirochaetaceae; D_5__Treponema 2"
"608a21bbe14baf9d60e770d215f7119d",0,0,0,2,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Caulobacterales; D_4__Caulobacteraceae; D_5__Phenylobacterium; D_6__uncultured soil bacterium"
"32d6db9a028279905c67fd92c59dd7a0",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__SAR324 clade(Marine group B)"
"4ecea816d8c6796f8ddf9c51d7004130",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Enterobacteriales; D_4__Enterobacteriaceae; D_5__Pectobacterium"
"15de6b1e671226a72eeb61894bb802ef",8,2,7,21,49,0,0,31,0,8,0,6,5,0,47,0,44,0,0,5,27,0,53,6,0,2,0,0,6,0,0,"D_0__Bacteria; D_1__Planctomycetes; D_2__OM190; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium"
"ec4cc1b8394f622b6edb32adf9da7c2d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria"
"340b0e69f7e38e3cae95739bd685a8da",20,7,10,0,12,378,26,13,10,11,5,13,0,5,16,45,10,19,20,7,50,45,17,20,11,4,7,6,7,28,7,"D_0__Bacteria; D_1__Fusobacteria; D_2__Fusobacteriia; D_3__Fusobacteriales; D_4__Fusobacteriaceae; D_5__Cetobacterium"
"d16a4aebf27bea69f8a1d64a43c55d00",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae"
"92331492fffbedb31ebc3c1334907494",5,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Chitinophagaceae; D_5__Ferruginibacter; D_6__uncultured soil bacterium"
"73a3c6a9db81c3ba191ebf0a3cbb4747",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Paracaedibacterales; D_4__Paracaedibacteraceae; D_5__uncultured; D_6__uncultured bacterium"
"5a9b628d1f23313a806084c03db5a9ed",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__KD3-10; D_5__metagenome; D_6__metagenome"
"7092b162aadd5242bbca1a95c37cab86",0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,2,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Chitinophagaceae; D_5__Ferruginibacter"
"77784f6230a903c39321fe910871c052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,21,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Methylococcales; D_4__Methylomonaceae; D_5__Crenothrix"
"5f8641f93ece8531f16583c74caf5d40",0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,6,0,0,0,0,0,0,0,15,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae"
"6efa8cf4e7167abe48364557c888318c",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,"D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 6"
"4f19791df98dc964c9107d2ebfbc50a2",0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,12,0,7,0,3,0,"D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Frankiales; D_4__Cryptosporangiaceae; D_5__Fodinicola"
"9ceb67eac58a6e1f54660ce752a30032",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Syntrophobacterales; D_4__Syntrophaceae; D_5__uncultured; D_6__uncultured microorganism"
"3bf286485f10e66e2dff34ad23c9e0de",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Xanthobacteraceae; D_5__Pseudolabrys"
"8650798de1485cbb5084d85513ca5390",0,23,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,24,0,0,3,0,2,0,10,23,0,2,0,1,0,"D_0__Bacteria; D_1__Actinobacteria; D_2__Thermoleophilia; D_3__Solirubrobacterales; D_4__67-14; D_5__metagenome; D_6__metagenome"
"ecb5070a1882a2329c788394cb161398",0,0,0,0,3,0,0,3,0,0,0,0,0,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria"
"7d331c264ddc8f2a57b58f7e65e30825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Nitrosomonadaceae; D_5__IS-44; D_6__uncultured soil bacterium"
"08469a2e0d09d6deb696413fb92b0d6b",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,"D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Nitrosomonadaceae; D_5__Nitrosomonas"
"d9e6b98b19f9264182e82eca0362510f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,"D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Microscillaceae; D_5__OLB12"
